Code,Company,Link,"Market Cap","Last trade",Change,%Change,Sector
ASX:PPK,"PPK Group Limited (ASX:PPK)",https://www.listcorp.com/asx/ppk/ppk-group,"	242867000",2.75,0.00,0,Industrials
ASX:MVR,"Vaneck Vectors Australian Resources ETF (ASX:MVR)",https://www.listcorp.com/asx/mvr/vaneck-vectors-australian-resources-etf,"	240929000",31.49,0.00,0,Financials
ASX:HIO,"Hawsons Iron Limited (ASX:HIO)",https://www.listcorp.com/asx/hio/hawsons-iron-limited,"	240842000",0.325,0.00,0,Materials
ASX:VDCO,"Vanguard Diversified Conservative Index ETF (ASX:VDCO)",https://www.listcorp.com/asx/vdco/vanguard-diversified-conservative-index-etf,"	240002000",49.17,0.00,0,Financials
ASX:APZ,"Aspen Group (ASX:APZ)",https://www.listcorp.com/asx/apz/aspen-group,"	237216000",1.53,0.00,0,"Real Estate"
ASX:FFX,"Firefinch Limited (ASX:FFX)",https://www.listcorp.com/asx/ffx/firefinch-limited,"	236249000",0.2,0.00,0,Materials
ASX:TIG,"Tigers Realm Coal Limited (ASX:TIG)",https://www.listcorp.com/asx/tig/tigers-realm-coal-limited,"	235201000",0.018,0.00,0,Materials
ASX:CAT,"Catapult Group International (ASX:CAT)",https://www.listcorp.com/asx/cat/catapult-group-international,"	234351000",1,0.00,0,"Information Technology"
ASX:NXS,"Next Science Limited (ASX:NXS)",https://www.listcorp.com/asx/nxs/next-science-limited,"	231973000",1.08,0.00,0,"Health Care"
ASX:GL1,"Global Lithium Resources Limited (ASX:GL1)",https://www.listcorp.com/asx/gl1/global-lithium-resources,"	231699000",1.46,0.00,0,Materials
ASX:KSC,"K & S Corp (ASX:KSC)",https://www.listcorp.com/asx/ksc/k-and-s-corp,"	231275000",1.725,0.00,0,Industrials
ASX:WQG,"WCM Global Growth (ASX:WQG)",https://www.listcorp.com/asx/wqg/wcm-global-growth,"	230623000",1.24,0.00,0,Financials
ASX:HE8,"Helios Energy Limited (ASX:HE8)",https://www.listcorp.com/asx/he8/helios-energy-limited,"	229156000",0.088,0.00,0,Energy
ASX:WGN,"Wagners Holding Company (ASX:WGN)",https://www.listcorp.com/asx/wgn/wagners-holding-company,"	228895000",1.22,0.00,0,Materials
ASX:IZZ,"iShares China Large-Cap ETF (ASX:IZZ)",https://www.listcorp.com/asx/izz/ishares-china-large-cap-etf,"	228416000",43.28,0.00,0,Financials
ASX:FID,"Fiducian Group Limited (ASX:FID)",https://www.listcorp.com/asx/fid/fiducian-group-limited,"	228213000",7.25,0.00,0,Financials
ASX:QPM,"Queensland Pacific Metals Limited (ASX:QPM)",https://www.listcorp.com/asx/qpm/queensland-pacific-metals-limited,"	226724000",0.145,0.00,0,Materials
ASX:NCZ,"New Century Resources Limited (ASX:NCZ)",https://www.listcorp.com/asx/ncz/new-century-resources-limited,"	226614000",1.73,0.00,0,Materials
ASX:WOT,"WOTSO Property (ASX:WOT)",https://www.listcorp.com/asx/wot/wotso-property,"	226254000",1.385,0.00,0,"Real Estate"
ASX:SVM,"Sovereign Metals Limited (ASX:SVM)",https://www.listcorp.com/asx/svm/sovereign-metals-limited,"	226020000",0.48,0.00,0,Materials
ASX:MAU,"Magnetic Resources NL (ASX:MAU)",https://www.listcorp.com/asx/mau/magnetic-resources,"	224184000",0.995,0.00,0,Materials
ASX:FUEL,"BetaShares Global Energy Companies ETF - Currency Hedged (ASX:FUEL)",https://www.listcorp.com/asx/fuel/betashares-global-energy-companies-etf-currency-hedged,"	222689000",5.74,0.00,0,Financials
ASX:VMY,"Vimy Resources Limited (ASX:VMY)",https://www.listcorp.com/asx/vmy/vimy-resources-limited,"	222535000",0.19,0.00,0,Energy
ASX:QVE,"QV Equities Limited (ASX:QVE)",https://www.listcorp.com/asx/qve/qv-equities-limited,"	222134000",0.97,0.00,0,Financials
ASX:HLA,"Healthia Limited (ASX:HLA)",https://www.listcorp.com/asx/hla/healthia-limited,"	221988000",1.73,0.00,0,"Health Care"
ASX:C79,"Chrysos Corporation Limited (ASX:C79)",https://www.listcorp.com/asx/c79/chrysos-corporation-limited,"	221860000",3.72,0.00,0,Industrials
ASX:HZN,"Horizon Oil Limited (ASX:HZN)",https://www.listcorp.com/asx/hzn/horizon-oil-limited,"	221052000",0.14,0.00,0,Energy
ASX:TWR,"Tower Limited (ASX:TWR)",https://www.listcorp.com/asx/twr/tower-limited,"	220101000",0.58,0.00,0,Financials
ASX:MRM,"MMA Offshore Limited (ASX:MRM)",https://www.listcorp.com/asx/mrm/mma-offshore-limited,"	215597000",0.6,0.00,0,Energy
ASX:RWL,"Rubicon Water Limited (ASX:RWL)",https://www.listcorp.com/asx/rwl/rubicon-water-limited,"	214856000",1.25,0.00,0,"Information Technology"
ASX:GAL,"Galileo Mining Limited (ASX:GAL)",https://www.listcorp.com/asx/gal/galileo-mining-limited,"	214188000",1.085,0.00,0,Materials
ASX:KPG,"Kelly Partners Group Holdings (ASX:KPG)",https://www.listcorp.com/asx/kpg/kelly-partners-group-holdings,"	213750000",4.75,0.00,0,Industrials
ASX:LRK,"Lark Distilling Co. Ltd (ASX:LRK)",https://www.listcorp.com/asx/lrk/lark-distilling-co,"	213117000",2.83,0.00,0,"Consumer Staples"
ASX:ARL,"Ardea Resources Limited (ASX:ARL)",https://www.listcorp.com/asx/arl/ardea-resources-limited,"	212172000",1.25,0.00,0,Materials
ASX:ROBO,"ETFS ROBO Global Robotics and Automation ETF (ASX:ROBO)",https://www.listcorp.com/asx/robo/etfs-robo-global-robotics-and-automation-etf,"	212146000",62.76,0.00,0,Financials
ASX:WMA,"WAM Alternative Assets Limited (ASX:WMA)",https://www.listcorp.com/asx/wma/wam-alternative-assets-limited,"	212014000",1.09,0.00,0,Financials
ASX:MYL,"Mallee Resources Limited (ASX:MYL)",https://www.listcorp.com/asx/myl/mallee-resources-limited,"	211348000",0.7,0.00,0,Materials
ASX:REIT,"VanEck FTSE International Property (Hedged) ETF (ASX:REIT)",https://www.listcorp.com/asx/reit/vaneck-ftse-international-property-hedged-etf,"	210851000",18.19,0.00,0,Financials
ASX:CEL,"Challenger Exploration (ASX:CEL)",https://www.listcorp.com/asx/cel/challenger-exploration,"	210681000",0.205,0.00,0,Materials
ASX:EXP,"Experience Co Limited (ASX:EXP)",https://www.listcorp.com/asx/exp/experience-co-limited,"	210636000",0.275,0.00,0,"Consumer Discretionary"
ASX:ERD,"EROAD Limited (ASX:ERD)",https://www.listcorp.com/asx/erd/eroad-limited,"	210406000",1.9,0.00,0,"Information Technology"
ASX:GNP,"GenusPlus Group Ltd (ASX:GNP)",https://www.listcorp.com/asx/gnp/genusplus-group-ltd,"	210335000",1.19,0.00,0,Industrials
ASX:PLUS,"VanEck Australian Corporate Bond Plus ETF (ASX:PLUS)",https://www.listcorp.com/asx/plus/vaneck-australian-corporate-bond-plus-etf,"	205789000",16.45,0.00,0,Financials
ASX:AGE,"Alligator Energy Limited (ASX:AGE)",https://www.listcorp.com/asx/age/alligator-energy,"	204684000",0.062,0.00,0,Energy
ASX:RHI,"Red Hill Iron Limited (ASX:RHI)",https://www.listcorp.com/asx/rhi/red-hill-iron,"	204250000",3.2,0.00,0,Materials
ASX:IJH,"iShares S&P Mid-Cap ETF (ASX:IJH)",https://www.listcorp.com/asx/ijh/ishares-s-and-p-mid-cap-etf,"	203399000",353.4,0.00,0,Financials
ASX:PGC,"Paragon Care Limited (ASX:PGC)",https://www.listcorp.com/asx/pgc/paragon-care,"	202945000",0.315,0.00,0,"Health Care"
ASX:BTI,"Bailador Technology Investments (ASX:BTI)",https://www.listcorp.com/asx/bti/bailador-technology-investments,"	201610000",1.43,0.00,0,Financials
ASX:EVS,"EnviroSuite Limited (ASX:EVS)",https://www.listcorp.com/asx/evs/envirosuite-limited,"	201463000",0.16,0.00,0,"Information Technology"
ASX:NZM,"NZME Limited (ASX:NZM)",https://www.listcorp.com/asx/nzm/nzme-limited,"	201300000",1.04,0.00,0,"Communication Services"
ASX:ENN,"Elanor Investors Group (ASX:ENN)",https://www.listcorp.com/asx/enn/elanor-investors,"	201161000",1.65,0.00,0,"Consumer Discretionary"
ASX:MVB,"Vaneck Vectors Australian Banks ETF (ASX:MVB)",https://www.listcorp.com/asx/mvb/vaneck-vectors-australian-banks-etf,"	201112000",29.69,0.00,0,Financials
ASX:D2O,"Duxton Water Limited (ASX:D2O)",https://www.listcorp.com/asx/d2o/duxton-water-limited,"	200937000",1.68,0.00,0,Utilities
ASX:GVF,"Global Value Fund Limited (ASX:GVF)",https://www.listcorp.com/asx/gvf/global-value-fund-limited,"	200372000",1.15,0.00,0,Financials
ASX:NXL,"Nuix Limited (ASX:NXL)",https://www.listcorp.com/asx/nxl/nuix-limited,"	199908000",0.61,0.00,0,"Information Technology"
ASX:FRI,"Finbar Group Limited (ASX:FRI)",https://www.listcorp.com/asx/fri/finbar-group-limited,"	198650000",0.73,0.00,0,"Real Estate"
ASX:PYC,"PYC Therapeutics (ASX:PYC)",https://www.listcorp.com/asx/pyc/pyc-therapeutics,"	197217000",0.062,0.00,0,"Health Care"
ASX:ALC,"Alcidion Group Limited (ASX:ALC)",https://www.listcorp.com/asx/alc/alcidion-group-limited,"	196551000",0.155,0.00,0,"Health Care"
ASX:BRL,"Bathurst Resources Limited (ASX:BRL)",https://www.listcorp.com/asx/brl/bathurst-resources,"	195187000",1.02,0.00,0,Materials
ASX:NTU,"Northern Minerals (ASX:NTU)",https://www.listcorp.com/asx/ntu/northern-minerals,"	194400000",0.04,0.00,0,Materials
ASX:TBR,"Tribune Resources Ltd (ASX:TBR)",https://www.listcorp.com/asx/tbr/tribune-resources,"	194132000",3.7,0.00,0,Materials
ASX:SHJ,"Shine Justice Ltd (ASX:SHJ)",https://www.listcorp.com/asx/shj/shine-justice-ltd,"	194053000",1.12,0.00,0,"Consumer Discretionary"
ASX:MFB,"My Food Bag Group Limited (ASX:MFB)",https://www.listcorp.com/asx/mfb/my-food-bag-group-limited,"	193950000",0.8,0.00,0,"Consumer Staples"
ASX:AVJ,"AVJennings (ASX:AVJ)",https://www.listcorp.com/asx/avj/avjennings,"	192960000",0.475,0.00,0,"Real Estate"
ASX:MME,"MoneyMe Limited (ASX:MME)",https://www.listcorp.com/asx/mme/moneyme-limited,"	192656000",0.81,0.00,0,Financials
ASX:VCF,"Vanguard International Credit Securities Index (Hedged) ETF (ASX:VCF)",https://www.listcorp.com/asx/vcf/vanguard-international-credit-securities-index-hedged-etf,"	190539000",39.9,0.00,0,Financials
ASX:WGO,"Warrego Energy Limited (ASX:WGO)",https://www.listcorp.com/asx/wgo/warrego-energy-limited,"	189584000",0.155,0.00,0,Energy
ASX:PBP,"Probiotec Limited (ASX:PBP)",https://www.listcorp.com/asx/pbp/probiotec,"	189484000",2.33,0.00,0,"Health Care"
ASX:LPD,"Lepidico Ltd (ASX:LPD)",https://www.listcorp.com/asx/lpd/lepidico,"	188708000",0.029,0.00,0,Materials
ASX:TGP,"360 Capital Group (ASX:TGP)",https://www.listcorp.com/asx/tgp/360-capital-group,"	188338000",0.86,0.00,0,Financials
ASX:WAR,"WAM Strategic Value Limited (ASX:WAR)",https://www.listcorp.com/asx/war/wam-strategic-value-limited,"	188231000",1.045,0.00,0,Financials
ASX:LPI,"Lithium Power International (ASX:LPI)",https://www.listcorp.com/asx/lpi/lithium-power-international,"	186792000",0.535,0.00,0,Materials
ASX:EBR,"EBR Systems Inc. (ASX:EBR)",https://www.listcorp.com/asx/ebr/ebr-systems-inc,"	186720000",0.71,0.00,0,"Health Care"
ASX:PCG,"Pengana Capital Group (ASX:PCG)",https://www.listcorp.com/asx/pcg/pengana-capital-group,"	186147000",1.71,0.00,0,Financials
ASX:GLB,"Globe International Limited (ASX:GLB)",https://www.listcorp.com/asx/glb/globe-international-limited,"	185758000",4.48,0.00,0,"Consumer Discretionary"
ASX:FEMX,"Fidelity Global Emerging Markets Fund (ASX:FEMX)",https://www.listcorp.com/asx/femx/fidelity-global-emerging-markets-fund,"	185597000",5.6,0.00,0,Financials
ASX:AZL,"Arizona Lithium Limited (ASX:AZL)",https://www.listcorp.com/asx/azl/arizona-lithium-limited,"	185179000",0.077,0.00,0,Materials
ASX:DRE,"Dreadnought Resources Limited (ASX:DRE)",https://www.listcorp.com/asx/dre/dreadnought-resources-limited,"	184514000",0.065,0.00,0,Materials
ASX:PEN,"Peninsula Energy Limited (ASX:PEN)",https://www.listcorp.com/asx/pen/peninsula-energy-limited,"	184500000",0.185,0.00,0,Energy
ASX:BBUS,"Betashares US EQ Strong Bear Hdge Fnd-Crncy Heged (ASX:BBUS)",https://www.listcorp.com/asx/bbus/betashares-us-eq-strong-bear-hdge-fnd-crncy-heged,"	183870000",9.52,0.00,0,Financials
ASX:AXE,"Archer Materials Limited (ASX:AXE)",https://www.listcorp.com/asx/axe/archer-materials-limited,"	183866000",0.74,0.00,0,"Information Technology"
ASX:LPGD,"Loftus Peak Global Disruption Fund (Managed Fund) (ASX:LPGD)",https://www.listcorp.com/asx/lpgd/loftus-peak-global-disruption-fund-managed-fund,"	182739000",2.69,0.00,0,Financials
ASX:88E,"88 Energy Limited (ASX:88E)",https://www.listcorp.com/asx/88e/88-energy-limited,"	182712000",0.011,0.00,0,Energy
ASX:IXI,"iShares Global Consumer Staples ETF (ASX:IXI)",https://www.listcorp.com/asx/ixi/ishares-global-consumer-staples-etf,"	182384000",85.89,0.00,0,Financials
ASX:EEG,"Empire Energy Group Limited (ASX:EEG)",https://www.listcorp.com/asx/eeg/empire-energy-group-limited,"	181049000",0.235,0.00,0,Energy
ASX:HPG,"Hipages Group Holdings Limited (ASX:HPG)",https://www.listcorp.com/asx/hpg/hipages-group-holdings-limited,"	180788000",1.38,0.00,0,"Communication Services"
ASX:SLH,"Silk Logistics Holdings Limited (ASX:SLH)",https://www.listcorp.com/asx/slh/silk-logistics-holdings-limited,"	180476000",2.29,0.00,0,Industrials
ASX:ERTH,"BetaShares Climate Change Innovation ETF (ASX:ERTH)",https://www.listcorp.com/asx/erth/betashares-climate-change-innovation-etf,"	180043000",10.78,0.00,0,Financials
ASX:MVP,"Medical Developments International (ASX:MVP)",https://www.listcorp.com/asx/mvp/medical-developments,"	179689000",2.52,0.00,0,"Health Care"
ASX:VML,"Vital Metals Limited (ASX:VML)",https://www.listcorp.com/asx/vml/vital-metals-limited,"	179331000",0.043,0.00,0,Materials
ASX:CLV,"Clover Corporation Limited (ASX:CLV)",https://www.listcorp.com/asx/clv/clover-corporation-limited,"	178922000",1.075,0.00,0,Materials
ASX:OGC,"OceanaGold Corporation (ASX:OGC)",https://www.listcorp.com/asx/ogc/oceanagold,"	177181000",2.52,0.00,0,Materials
ASX:AMA,"AMA Group Limited (ASX:AMA)",https://www.listcorp.com/asx/ama/ama-group-limited,"	175951000",0.155,0.00,0,Industrials
ASX:NOL,"NobleOak Life Limited (ASX:NOL)",https://www.listcorp.com/asx/nol/nobleoak-life-limited,"	175757000",2.05,0.00,0,Financials
ASX:MAET,"Munro Global Growth Fund (ASX:MAET)",https://www.listcorp.com/asx/maet/munro-global-growth-fund,"	174483000",4.48,0.00,0,Financials
ASX:IXR,"Ionic Rare Earths Limited (ASX:IXR)",https://www.listcorp.com/asx/ixr/ionic-rare-earths-limited,"	174267000",0.045,0.00,0,Materials
ASX:OOO,"BetaShares Crude Oil Index ETF-Currency Hedged Synthetic (ASX:OOO)",https://www.listcorp.com/asx/ooo/betashares-crude-oil-index-etf-currency-hedged-synthetic,"	174050000",6.54,0.00,0,Financials
ASX:ORR,"Orecorp Limited (ASX:ORR)",https://www.listcorp.com/asx/orr/orecorp,"	173564000",0.435,0.00,0,Materials
ASX:AVL,"Australian Vanadium Limited (ASX:AVL)",https://www.listcorp.com/asx/avl/australian-vanadium-limited,"	173398000",0.044,0.00,0,Materials
ASX:VHT,"Volpara Health Technologies Limited (ASX:VHT)",https://www.listcorp.com/asx/vht/volpara-health-technologies,"	172576000",0.685,0.00,0,"Health Care"
ASX:IPG,"IPD Group Ltd (ASX:IPG)",https://www.listcorp.com/asx/ipg/ipd-group-ltd,"	171709000",1.99,0.00,0,Industrials
ASX:VLUE,"VanEck MSCI International Value ETF (ASX:VLUE)",https://www.listcorp.com/asx/vlue/vaneck-msci-international-value-etf,"	170982000",20.6,0.00,0,Financials
ASX:HETH,"BetaShares Global Sustainability Leaders ETF  Currency Hedged (ASX:HETH)",https://www.listcorp.com/asx/heth/betashares-global-sustainability-leaders-etf-currency-hedged,"	170452000",11.3,0.00,0,Financials
ASX:ART,"Airtasker Limited (ASX:ART)",https://www.listcorp.com/asx/art/airtasker-limited,"	169448000",0.385,0.00,0,"Communication Services"
ASX:MHG,"Magellan Global Equities Fund (Currency Hedged) (ASX:MHG)",https://www.listcorp.com/asx/mhg/magellan-global-equities-fund-currency-hedged,"	168493000",3.27,0.00,0,Financials
ASX:MVE,"Vaneck Vectors S&P/ASX Midcap ETF (ASX:MVE)",https://www.listcorp.com/asx/mve/vaneck-vectors-s-and-p-asx-midcap-etf,"	167791000",34.62,0.00,0,Financials
ASX:SXE,"Southern Cross Electrical Engineering (ASX:SXE)",https://www.listcorp.com/asx/sxe/southern-cross-electrical,"	167704000",0.645,0.00,0,Industrials
ASX:HVST,"BetaShares Australian Dividend Harvester Fund (managed fund) (ASX:HVST)",https://www.listcorp.com/asx/hvst/betashares-australian-dividend-harvester-fund,"	167078000",12.36,0.00,0,Financials
ASX:AVG,"Australian Vintage Ltd (ASX:AVG)",https://www.listcorp.com/asx/avg/australian-vintage,"	166741000",0.66,0.00,0,"Consumer Staples"
ASX:VIA,"ViaGold Rare Earth Resources Holdings Limited (ASX:VIA)",https://www.listcorp.com/asx/via/viagold-rare-earth-resources-holdings-limited,"	166625000",2,0.00,0,Materials
ASX:SFX,"Sheffield Resources Limited (ASX:SFX)",https://www.listcorp.com/asx/sfx/sheffield-resources,"	166362000",0.48,0.00,0,Materials
ASX:BKT,"Black Rock Mining Limited (ASX:BKT)",https://www.listcorp.com/asx/bkt/black-rock-mining-limited,"	166133000",0.175,0.00,0,Materials
ASX:BRI,"Big River Industries Limited (ASX:BRI)",https://www.listcorp.com/asx/bri/big-river-industries-limited,"	166100000",2.02,0.00,0,Materials
ASX:IMA,"Image Resources NL (ASX:IMA)",https://www.listcorp.com/asx/ima/image-resources,"	166046000",0.155,0.00,0,Materials
ASX:POS,"Poseidon Nickel (ASX:POS)",https://www.listcorp.com/asx/pos/poseidon-nickel,"	165454000",0.054,0.00,0,Materials
ASX:TRS,"The Reject Shop Limited (ASX:TRS)",https://www.listcorp.com/asx/trs/the-reject-shop-limited,"	164804000",4.3,0.00,0,"Consumer Discretionary"
ASX:SZL,"Sezzle Inc (ASX:SZL)",https://www.listcorp.com/asx/szl/sezzle-inc,"	164685000",0.82,0.00,0,"Information Technology"
ASX:DRUG,"BetaShares Global Healthcare ETF - Currency Hedged (ASX:DRUG)",https://www.listcorp.com/asx/drug/betashares-global-healthcare-etf-currency-hedged,"	164040000",7.78,0.00,0,Financials
ASX:NRZ,"NeuRizer Ltd (ASX:NRZ)",https://www.listcorp.com/asx/nrz/neurizer-ltd,"	163055000",0.155,0.00,0,Energy
ASX:3DP,"Pointerra Limited (ASX:3DP)",https://www.listcorp.com/asx/3dp/pointerra-limited,"	162673000",0.24,0.00,0,"Information Technology"
ASX:M7T,"Mach7 Technologies Limited (ASX:M7T)",https://www.listcorp.com/asx/m7t/mach7-technologies-limited,"	162402000",0.68,0.00,0,"Health Care"
